year,state,weeks_left,days_left,party,candidate,poll_date,poll_support,before_convention
2016,National,11,74,REP,Donald Trump,2016-08-26,38.44696,FALSE
2016,National,11,74,DEM,Hillary Rodham Clinton,2016-08-26,43.88086,FALSE
2016,National,10,73,REP,Donald Trump,2016-08-27,38.46603,FALSE
2016,National,10,73,DEM,Hillary Rodham Clinton,2016-08-27,43.86806,FALSE
2016,National,10,72,REP,Donald Trump,2016-08-28,38.58344,FALSE
2016,National,10,72,DEM,Hillary Rodham Clinton,2016-08-28,43.86472,FALSE
2016,National,10,71,REP,Donald Trump,2016-08-29,38.56061,FALSE
2016,National,10,71,DEM,Hillary Rodham Clinton,2016-08-29,43.79922,FALSE
2016,National,10,70,REP,Donald Trump,2016-08-30,38.75118,FALSE
2016,National,10,70,DEM,Hillary Rodham Clinton,2016-08-30,43.60014,FALSE
2016,National,10,69,REP,Donald Trump,2016-08-31,38.90142,FALSE
2016,National,10,69,DEM,Hillary Rodham Clinton,2016-08-31,43.52583,FALSE
2016,National,10,68,REP,Donald Trump,2016-09-01,38.94855,FALSE
2016,National,10,68,DEM,Hillary Rodham Clinton,2016-09-01,43.36223,FALSE
2016,National,10,67,REP,Donald Trump,2016-09-02,38.8969,FALSE
2016,National,10,67,DEM,Hillary Rodham Clinton,2016-09-02,43.28128,FALSE
2016,National,9,66,REP,Donald Trump,2016-09-03,39.18399,FALSE
2016,National,9,66,DEM,Hillary Rodham Clinton,2016-09-03,43.1814,FALSE
2016,National,9,65,REP,Donald Trump,2016-09-04,39.56172,FALSE
2016,National,9,65,DEM,Hillary Rodham Clinton,2016-09-04,43.06389,FALSE
2016,National,9,64,REP,Donald Trump,2016-09-05,39.67773,FALSE
2016,National,9,64,DEM,Hillary Rodham Clinton,2016-09-05,42.96796,FALSE
2016,National,9,63,REP,Donald Trump,2016-09-06,39.60244,FALSE
2016,National,9,63,DEM,Hillary Rodham Clinton,2016-09-06,42.90587,FALSE
2016,National,9,62,REP,Donald Trump,2016-09-07,39.52224,FALSE
2016,National,9,62,DEM,Hillary Rodham Clinton,2016-09-07,42.9903,FALSE
2016,National,9,61,REP,Donald Trump,2016-09-08,39.40896,FALSE
2016,National,9,61,DEM,Hillary Rodham Clinton,2016-09-08,42.91948,FALSE
2016,National,9,60,REP,Donald Trump,2016-09-09,39.74294,FALSE
2016,National,9,60,DEM,Hillary Rodham Clinton,2016-09-09,42.78828,FALSE
2016,National,8,59,REP,Donald Trump,2016-09-10,39.83234,FALSE
2016,National,8,59,DEM,Hillary Rodham Clinton,2016-09-10,42.73341,FALSE
2016,National,8,58,REP,Donald Trump,2016-09-11,39.98423,FALSE
2016,National,8,58,DEM,Hillary Rodham Clinton,2016-09-11,42.7317,FALSE
2016,National,8,57,REP,Donald Trump,2016-09-12,39.95979,FALSE
2016,National,8,57,DEM,Hillary Rodham Clinton,2016-09-12,42.66032,FALSE
2016,National,8,56,REP,Donald Trump,2016-09-13,40.15223,FALSE
2016,National,8,56,DEM,Hillary Rodham Clinton,2016-09-13,42.67202,FALSE
2016,National,8,55,REP,Donald Trump,2016-09-14,40.20077,FALSE
2016,National,8,55,DEM,Hillary Rodham Clinton,2016-09-14,42.61724,FALSE
2016,National,8,54,REP,Donald Trump,2016-09-15,40.35649,FALSE
2016,National,8,54,DEM,Hillary Rodham Clinton,2016-09-15,42.56108,FALSE
2016,National,8,53,REP,Donald Trump,2016-09-16,40.49952,FALSE
2016,National,8,53,DEM,Hillary Rodham Clinton,2016-09-16,42.71588,FALSE
2016,National,7,52,REP,Donald Trump,2016-09-17,40.69218,FALSE
2016,National,7,52,DEM,Hillary Rodham Clinton,2016-09-17,42.61554,FALSE
2016,National,7,51,REP,Donald Trump,2016-09-18,40.81042,FALSE
2016,National,7,51,DEM,Hillary Rodham Clinton,2016-09-18,42.66088,FALSE
2016,National,7,50,REP,Donald Trump,2016-09-19,40.52131,FALSE
2016,National,7,50,DEM,Hillary Rodham Clinton,2016-09-19,42.72853,FALSE
2016,National,7,49,REP,Donald Trump,2016-09-20,40.44974,FALSE
2016,National,7,49,DEM,Hillary Rodham Clinton,2016-09-20,42.84356,FALSE
2016,National,7,48,REP,Donald Trump,2016-09-21,40.58829,FALSE
2016,National,7,48,DEM,Hillary Rodham Clinton,2016-09-21,42.87093,FALSE
2016,National,7,47,REP,Donald Trump,2016-09-22,40.70795,FALSE
2016,National,7,47,DEM,Hillary Rodham Clinton,2016-09-22,43.10991,FALSE
2016,National,7,46,REP,Donald Trump,2016-09-23,40.91531,FALSE
2016,National,7,46,DEM,Hillary Rodham Clinton,2016-09-23,43.06268,FALSE
2016,National,6,45,REP,Donald Trump,2016-09-24,41.06914,FALSE
2016,National,6,45,DEM,Hillary Rodham Clinton,2016-09-24,42.94504,FALSE
2016,National,6,44,REP,Donald Trump,2016-09-25,41.106,FALSE
2016,National,6,44,DEM,Hillary Rodham Clinton,2016-09-25,43.09499,FALSE
2016,National,6,43,REP,Donald Trump,2016-09-26,41.15646,FALSE
2016,National,6,43,DEM,Hillary Rodham Clinton,2016-09-26,43.142,FALSE
2016,National,6,42,REP,Donald Trump,2016-09-27,41.47009,FALSE
2016,National,6,42,DEM,Hillary Rodham Clinton,2016-09-27,43.58094,FALSE
2016,National,6,41,REP,Donald Trump,2016-09-28,41.51085,FALSE
2016,National,6,41,DEM,Hillary Rodham Clinton,2016-09-28,43.67243,FALSE
2016,National,6,40,REP,Donald Trump,2016-09-29,41.20408,FALSE
2016,National,6,40,DEM,Hillary Rodham Clinton,2016-09-29,43.86481,FALSE
2016,National,6,39,REP,Donald Trump,2016-09-30,41.16262,FALSE
2016,National,6,39,DEM,Hillary Rodham Clinton,2016-09-30,43.93708,FALSE
2016,National,5,38,REP,Donald Trump,2016-10-01,41.17638,FALSE
2016,National,5,38,DEM,Hillary Rodham Clinton,2016-10-01,43.99314,FALSE
2016,National,5,37,REP,Donald Trump,2016-10-02,40.74185,FALSE
2016,National,5,37,DEM,Hillary Rodham Clinton,2016-10-02,44.25141,FALSE
2016,National,5,36,REP,Donald Trump,2016-10-03,40.80964,FALSE
2016,National,5,36,DEM,Hillary Rodham Clinton,2016-10-03,44.31591,FALSE
2016,National,5,35,REP,Donald Trump,2016-10-04,40.76635,FALSE
2016,National,5,35,DEM,Hillary Rodham Clinton,2016-10-04,44.3817,FALSE
2016,National,5,34,REP,Donald Trump,2016-10-05,40.68992,FALSE
2016,National,5,34,DEM,Hillary Rodham Clinton,2016-10-05,44.71149,FALSE
2016,National,5,33,REP,Donald Trump,2016-10-06,40.76584,FALSE
2016,National,5,33,DEM,Hillary Rodham Clinton,2016-10-06,44.8007,FALSE
2016,National,5,32,REP,Donald Trump,2016-10-07,40.65306,FALSE
2016,National,5,32,DEM,Hillary Rodham Clinton,2016-10-07,44.92714,FALSE
2016,National,4,31,REP,Donald Trump,2016-10-08,40.41828,FALSE
2016,National,4,31,DEM,Hillary Rodham Clinton,2016-10-08,44.90359,FALSE
2016,National,4,30,REP,Donald Trump,2016-10-09,40.14434,FALSE
2016,National,4,30,DEM,Hillary Rodham Clinton,2016-10-09,45.09569,FALSE
2016,National,4,29,REP,Donald Trump,2016-10-10,39.57233,FALSE
2016,National,4,29,DEM,Hillary Rodham Clinton,2016-10-10,45.48658,FALSE
2016,National,4,28,REP,Donald Trump,2016-10-11,39.50127,FALSE
2016,National,4,28,DEM,Hillary Rodham Clinton,2016-10-11,45.5005,FALSE
2016,National,4,27,REP,Donald Trump,2016-10-12,39.49031,FALSE
2016,National,4,27,DEM,Hillary Rodham Clinton,2016-10-12,45.36531,FALSE
2016,National,4,26,REP,Donald Trump,2016-10-13,39.53561,FALSE
2016,National,4,26,DEM,Hillary Rodham Clinton,2016-10-13,45.54258,FALSE
2016,National,4,25,REP,Donald Trump,2016-10-14,39.45668,FALSE
2016,National,4,25,DEM,Hillary Rodham Clinton,2016-10-14,45.62275,FALSE
2016,National,3,24,REP,Donald Trump,2016-10-15,39.324,FALSE
2016,National,3,24,DEM,Hillary Rodham Clinton,2016-10-15,45.60066,FALSE
2016,National,3,23,REP,Donald Trump,2016-10-16,39.19754,FALSE
2016,National,3,23,DEM,Hillary Rodham Clinton,2016-10-16,45.85267,FALSE
2016,National,3,22,REP,Donald Trump,2016-10-17,39.04126,FALSE
2016,National,3,22,DEM,Hillary Rodham Clinton,2016-10-17,45.94299,FALSE
2016,National,3,21,REP,Donald Trump,2016-10-18,39.30629,FALSE
2016,National,3,21,DEM,Hillary Rodham Clinton,2016-10-18,46.04335,FALSE
2016,National,3,20,REP,Donald Trump,2016-10-19,39.25536,FALSE
2016,National,3,20,DEM,Hillary Rodham Clinton,2016-10-19,46.02682,FALSE
2016,National,3,19,REP,Donald Trump,2016-10-20,39.16004,FALSE
2016,National,3,19,DEM,Hillary Rodham Clinton,2016-10-20,46.03537,FALSE
2016,National,3,18,REP,Donald Trump,2016-10-21,39.1848,FALSE
2016,National,3,18,DEM,Hillary Rodham Clinton,2016-10-21,46.05983,FALSE
2016,National,2,17,REP,Donald Trump,2016-10-22,39.16642,FALSE
2016,National,2,17,DEM,Hillary Rodham Clinton,2016-10-22,46.05999,FALSE
2016,National,2,16,REP,Donald Trump,2016-10-23,39.62996,FALSE
2016,National,2,16,DEM,Hillary Rodham Clinton,2016-10-23,46.29092,FALSE
2016,National,2,15,REP,Donald Trump,2016-10-24,39.46993,FALSE
2016,National,2,15,DEM,Hillary Rodham Clinton,2016-10-24,46.42565,FALSE
2016,National,2,14,REP,Donald Trump,2016-10-25,39.69205,FALSE
2016,National,2,14,DEM,Hillary Rodham Clinton,2016-10-25,46.22855,FALSE
2016,National,2,13,REP,Donald Trump,2016-10-26,39.72379,FALSE
2016,National,2,13,DEM,Hillary Rodham Clinton,2016-10-26,46.27116,FALSE
2016,National,2,12,REP,Donald Trump,2016-10-27,39.93734,FALSE
2016,National,2,12,DEM,Hillary Rodham Clinton,2016-10-27,46.15364,FALSE
2016,National,2,11,REP,Donald Trump,2016-10-28,40.00899,FALSE
2016,National,2,11,DEM,Hillary Rodham Clinton,2016-10-28,46.10809,FALSE
2016,National,1,10,REP,Donald Trump,2016-10-29,40.18305,FALSE
2016,National,1,10,DEM,Hillary Rodham Clinton,2016-10-29,46.00624,FALSE
2016,National,1,9,REP,Donald Trump,2016-10-30,40.33835,FALSE
2016,National,1,9,DEM,Hillary Rodham Clinton,2016-10-30,46.17724,FALSE
2016,National,1,8,REP,Donald Trump,2016-10-31,40.48593,FALSE
2016,National,1,8,DEM,Hillary Rodham Clinton,2016-10-31,46.06395,FALSE
2016,National,1,7,REP,Donald Trump,2016-11-01,40.66982,FALSE
2016,National,1,7,DEM,Hillary Rodham Clinton,2016-11-01,45.89027,FALSE
2016,National,1,6,REP,Donald Trump,2016-11-02,40.64038,FALSE
2016,National,1,6,DEM,Hillary Rodham Clinton,2016-11-02,45.96022,FALSE
2016,National,1,5,REP,Donald Trump,2016-11-03,40.99594,FALSE
2016,National,1,5,DEM,Hillary Rodham Clinton,2016-11-03,45.73878,FALSE
2016,National,1,4,REP,Donald Trump,2016-11-04,41.28327,FALSE
2016,National,1,4,DEM,Hillary Rodham Clinton,2016-11-04,45.82545,FALSE
2016,National,0,3,REP,Donald Trump,2016-11-05,41.4508,FALSE
2016,National,0,3,DEM,Hillary Rodham Clinton,2016-11-05,45.76777,FALSE
2016,National,0,2,REP,Donald Trump,2016-11-06,41.65689,FALSE
2016,National,0,2,DEM,Hillary Rodham Clinton,2016-11-06,45.73003,FALSE
2016,National,0,1,REP,Donald Trump,2016-11-07,41.88613,FALSE
2016,National,0,1,DEM,Hillary Rodham Clinton,2016-11-07,45.83657,FALSE
2016,National,0,0,REP,Donald Trump,2016-11-08,41.88613,FALSE
2016,National,0,0,DEM,Hillary Rodham Clinton,2016-11-08,45.83657,FALSE
2012,National,36,250,DEM,Barack Obama,2012-03-01,48.642708,TRUE
2012,National,36,250,REP,Mitt Romney,2012-03-01,45.492803,TRUE
2012,National,36,249,DEM,Barack Obama,2012-03-02,48.662401,TRUE
2012,National,36,249,REP,Mitt Romney,2012-03-02,45.440291,TRUE
2012,National,35,248,DEM,Barack Obama,2012-03-03,48.719149,TRUE
2012,National,35,248,REP,Mitt Romney,2012-03-03,45.627869,TRUE
2012,National,35,247,DEM,Barack Obama,2012-03-04,48.231769,TRUE
2012,National,35,247,REP,Mitt Romney,2012-03-04,45.651842,TRUE
2012,National,35,246,DEM,Barack Obama,2012-03-05,48.304396,TRUE
2012,National,35,246,REP,Mitt Romney,2012-03-05,45.685224,TRUE
2012,National,35,245,DEM,Barack Obama,2012-03-06,48.452488,TRUE
2012,National,35,245,REP,Mitt Romney,2012-03-06,45.535994,TRUE
2012,National,35,244,DEM,Barack Obama,2012-03-07,48.343239,TRUE
2012,National,35,244,REP,Mitt Romney,2012-03-07,45.693832,TRUE
2012,National,35,243,DEM,Barack Obama,2012-03-08,48.085454,TRUE
2012,National,35,243,REP,Mitt Romney,2012-03-08,45.974833,TRUE
2012,National,35,242,DEM,Barack Obama,2012-03-09,47.89747,TRUE
2012,National,35,242,REP,Mitt Romney,2012-03-09,46.159583,TRUE
2012,National,34,241,DEM,Barack Obama,2012-03-10,47.645579,TRUE
2012,National,34,241,REP,Mitt Romney,2012-03-10,46.770648,TRUE
2012,National,34,240,DEM,Barack Obama,2012-03-11,48.282782,TRUE
2012,National,34,240,REP,Mitt Romney,2012-03-11,46.212422,TRUE
2012,National,34,239,DEM,Barack Obama,2012-03-12,48.153854,TRUE
2012,National,34,239,REP,Mitt Romney,2012-03-12,46.082124,TRUE
2012,National,34,238,DEM,Barack Obama,2012-03-13,48.081948,TRUE
2012,National,34,238,REP,Mitt Romney,2012-03-13,46.211108,TRUE
2012,National,34,237,DEM,Barack Obama,2012-03-14,48.050615,TRUE
2012,National,34,237,REP,Mitt Romney,2012-03-14,46.321026,TRUE
2012,National,34,236,DEM,Barack Obama,2012-03-15,48.027574,TRUE
2012,National,34,236,REP,Mitt Romney,2012-03-15,46.376592,TRUE
2012,National,34,235,DEM,Barack Obama,2012-03-16,48.446812,TRUE
2012,National,34,235,REP,Mitt Romney,2012-03-16,46.298565,TRUE
2012,National,33,234,DEM,Barack Obama,2012-03-17,48.332318,TRUE
2012,National,33,234,REP,Mitt Romney,2012-03-17,46.423142,TRUE
2012,National,33,233,DEM,Barack Obama,2012-03-18,48.268485,TRUE
2012,National,33,233,REP,Mitt Romney,2012-03-18,46.54985,TRUE
2012,National,33,232,DEM,Barack Obama,2012-03-19,48.255672,TRUE
2012,National,33,232,REP,Mitt Romney,2012-03-19,46.586142,TRUE
2012,National,33,231,DEM,Barack Obama,2012-03-20,48.337675,TRUE
2012,National,33,231,REP,Mitt Romney,2012-03-20,46.472758,TRUE
2012,National,33,230,DEM,Barack Obama,2012-03-21,48.353688,TRUE
2012,National,33,230,REP,Mitt Romney,2012-03-21,46.513921,TRUE
2012,National,33,229,DEM,Barack Obama,2012-03-22,47.873762,TRUE
2012,National,33,229,REP,Mitt Romney,2012-03-22,46.547173,TRUE
2012,National,33,228,DEM,Barack Obama,2012-03-23,47.873762,TRUE
2012,National,33,228,REP,Mitt Romney,2012-03-23,46.547173,TRUE
2012,National,32,227,DEM,Barack Obama,2012-03-24,47.732746,TRUE
2012,National,32,227,REP,Mitt Romney,2012-03-24,46.657674,TRUE
2012,National,32,226,DEM,Barack Obama,2012-03-25,48.433622,TRUE
2012,National,32,226,REP,Mitt Romney,2012-03-25,44.794039,TRUE
2012,National,32,225,DEM,Barack Obama,2012-03-26,48.394576,TRUE
2012,National,32,225,REP,Mitt Romney,2012-03-26,44.829295,TRUE
2012,National,32,224,DEM,Barack Obama,2012-03-27,48.284524,TRUE
2012,National,32,224,REP,Mitt Romney,2012-03-27,44.882947,TRUE
2012,National,32,223,DEM,Barack Obama,2012-03-28,48.225771,TRUE
2012,National,32,223,REP,Mitt Romney,2012-03-28,44.942651,TRUE
2012,National,32,222,DEM,Barack Obama,2012-03-29,48.295444,TRUE
2012,National,32,222,REP,Mitt Romney,2012-03-29,44.892899,TRUE
2012,National,32,221,DEM,Barack Obama,2012-03-30,48.326333,TRUE
2012,National,32,221,REP,Mitt Romney,2012-03-30,44.885243,TRUE
2012,National,31,220,DEM,Barack Obama,2012-03-31,48.344906,TRUE
2012,National,31,220,REP,Mitt Romney,2012-03-31,44.797756,TRUE
2012,National,31,219,DEM,Barack Obama,2012-04-01,48.240922,TRUE
2012,National,31,219,REP,Mitt Romney,2012-04-01,44.861952,TRUE
2012,National,31,218,DEM,Barack Obama,2012-04-02,48.120519,TRUE
2012,National,31,218,REP,Mitt Romney,2012-04-02,44.926067,TRUE
2012,National,31,217,DEM,Barack Obama,2012-04-03,47.940741,TRUE
2012,National,31,217,REP,Mitt Romney,2012-04-03,45.337291,TRUE
2012,National,31,216,DEM,Barack Obama,2012-04-04,47.951713,TRUE
2012,National,31,216,REP,Mitt Romney,2012-04-04,45.39415,TRUE
2012,National,31,215,DEM,Barack Obama,2012-04-05,47.754883,TRUE
2012,National,31,215,REP,Mitt Romney,2012-04-05,44.585817,TRUE
2012,National,31,214,DEM,Barack Obama,2012-04-06,47.822087,TRUE
2012,National,31,214,REP,Mitt Romney,2012-04-06,44.41289,TRUE
2012,National,30,213,DEM,Barack Obama,2012-04-07,47.768054,TRUE
2012,National,30,213,REP,Mitt Romney,2012-04-07,44.568862,TRUE
2012,National,30,212,DEM,Barack Obama,2012-04-08,48.180063,TRUE
2012,National,30,212,REP,Mitt Romney,2012-04-08,44.565479,TRUE
2012,National,30,211,DEM,Barack Obama,2012-04-09,48.154042,TRUE
2012,National,30,211,REP,Mitt Romney,2012-04-09,44.564482,TRUE
2012,National,30,210,DEM,Barack Obama,2012-04-10,47.987876,TRUE
2012,National,30,210,REP,Mitt Romney,2012-04-10,44.666104,TRUE
2012,National,30,209,DEM,Barack Obama,2012-04-11,47.568006,TRUE
2012,National,30,209,REP,Mitt Romney,2012-04-11,45.244852,TRUE
2012,National,30,208,DEM,Barack Obama,2012-04-12,47.687666,TRUE
2012,National,30,208,REP,Mitt Romney,2012-04-12,45.217467,TRUE
2012,National,30,207,DEM,Barack Obama,2012-04-13,47.421559,TRUE
2012,National,30,207,REP,Mitt Romney,2012-04-13,45.464339,TRUE
2012,National,29,206,DEM,Barack Obama,2012-04-14,47.392936,TRUE
2012,National,29,206,REP,Mitt Romney,2012-04-14,45.584289,TRUE
2012,National,29,205,DEM,Barack Obama,2012-04-15,47.138702,TRUE
2012,National,29,205,REP,Mitt Romney,2012-04-15,45.810876,TRUE
2012,National,29,204,DEM,Barack Obama,2012-04-16,47.268001,TRUE
2012,National,29,204,REP,Mitt Romney,2012-04-16,45.75232,TRUE
2012,National,29,203,DEM,Barack Obama,2012-04-17,47.192467,TRUE
2012,National,29,203,REP,Mitt Romney,2012-04-17,45.633284,TRUE
2012,National,29,202,DEM,Barack Obama,2012-04-18,47.1152,TRUE
2012,National,29,202,REP,Mitt Romney,2012-04-18,45.660179,TRUE
2012,National,29,201,DEM,Barack Obama,2012-04-19,47.114696,TRUE
2012,National,29,201,REP,Mitt Romney,2012-04-19,45.649352,TRUE
2012,National,29,200,DEM,Barack Obama,2012-04-20,47.17886,TRUE
2012,National,29,200,REP,Mitt Romney,2012-04-20,45.605078,TRUE
2012,National,28,199,DEM,Barack Obama,2012-04-21,47.21352,TRUE
2012,National,28,199,REP,Mitt Romney,2012-04-21,45.546322,TRUE
2012,National,28,198,DEM,Barack Obama,2012-04-22,47.215064,TRUE
2012,National,28,198,REP,Mitt Romney,2012-04-22,45.155191,TRUE
2012,National,28,197,DEM,Barack Obama,2012-04-23,47.241314,TRUE
2012,National,28,197,REP,Mitt Romney,2012-04-23,45.282429,TRUE
2012,National,28,196,DEM,Barack Obama,2012-04-24,47.238839,TRUE
2012,National,28,196,REP,Mitt Romney,2012-04-24,45.566914,TRUE
2012,National,28,195,DEM,Barack Obama,2012-04-25,47.165688,TRUE
2012,National,28,195,REP,Mitt Romney,2012-04-25,46.68694,TRUE
2012,National,28,194,DEM,Barack Obama,2012-04-26,47.805867,TRUE
2012,National,28,194,REP,Mitt Romney,2012-04-26,46.094799,TRUE
2012,National,28,193,DEM,Barack Obama,2012-04-27,47.387006,TRUE
2012,National,28,193,REP,Mitt Romney,2012-04-27,46.265716,TRUE
2012,National,27,192,DEM,Barack Obama,2012-04-28,47.181307,TRUE
2012,National,27,192,REP,Mitt Romney,2012-04-28,46.873883,TRUE
2012,National,27,191,DEM,Barack Obama,2012-04-29,47.121088,TRUE
2012,National,27,191,REP,Mitt Romney,2012-04-29,46.820844,TRUE
2012,National,27,190,DEM,Barack Obama,2012-04-30,47.267047,TRUE
2012,National,27,190,REP,Mitt Romney,2012-04-30,46.413819,TRUE
2012,National,27,189,DEM,Barack Obama,2012-05-01,47.157751,TRUE
2012,National,27,189,REP,Mitt Romney,2012-05-01,46.369921,TRUE
2012,National,27,188,DEM,Barack Obama,2012-05-02,47.262488,TRUE
2012,National,27,188,REP,Mitt Romney,2012-05-02,46.340136,TRUE
2012,National,27,187,DEM,Barack Obama,2012-05-03,47.121028,TRUE
2012,National,27,187,REP,Mitt Romney,2012-05-03,46.514954,TRUE
2012,National,27,186,DEM,Barack Obama,2012-05-04,47.139571,TRUE
2012,National,27,186,REP,Mitt Romney,2012-05-04,46.493795,TRUE
2012,National,26,185,DEM,Barack Obama,2012-05-05,47.119357,TRUE
2012,National,26,185,REP,Mitt Romney,2012-05-05,46.576921,TRUE
2012,National,26,184,DEM,Barack Obama,2012-05-06,46.980411,TRUE
2012,National,26,184,REP,Mitt Romney,2012-05-06,46.686715,TRUE
2012,National,26,183,DEM,Barack Obama,2012-05-07,46.967797,TRUE
2012,National,26,183,REP,Mitt Romney,2012-05-07,46.421481,TRUE
2012,National,26,182,DEM,Barack Obama,2012-05-08,46.74106,TRUE
2012,National,26,182,REP,Mitt Romney,2012-05-08,46.761036,TRUE
2012,National,26,181,DEM,Barack Obama,2012-05-09,46.760232,TRUE
2012,National,26,181,REP,Mitt Romney,2012-05-09,46.812828,TRUE
2012,National,26,180,DEM,Barack Obama,2012-05-10,46.717927,TRUE
2012,National,26,180,REP,Mitt Romney,2012-05-10,46.869464,TRUE
2012,National,26,179,DEM,Barack Obama,2012-05-11,46.694968,TRUE
2012,National,26,179,REP,Mitt Romney,2012-05-11,46.885286,TRUE
2012,National,25,178,DEM,Barack Obama,2012-05-12,46.589352,TRUE
2012,National,25,178,REP,Mitt Romney,2012-05-12,46.712548,TRUE
2012,National,25,177,DEM,Barack Obama,2012-05-13,46.422674,TRUE
2012,National,25,177,REP,Mitt Romney,2012-05-13,46.690522,TRUE
2012,National,25,176,DEM,Barack Obama,2012-05-14,46.097385,TRUE
2012,National,25,176,REP,Mitt Romney,2012-05-14,46.866392,TRUE
2012,National,25,175,DEM,Barack Obama,2012-05-15,46.159944,TRUE
2012,National,25,175,REP,Mitt Romney,2012-05-15,46.31713,TRUE
2012,National,25,174,DEM,Barack Obama,2012-05-16,45.892057,TRUE
2012,National,25,174,REP,Mitt Romney,2012-05-16,46.31265,TRUE
2012,National,25,173,DEM,Barack Obama,2012-05-17,45.820104,TRUE
2012,National,25,173,REP,Mitt Romney,2012-05-17,46.360073,TRUE
2012,National,25,172,DEM,Barack Obama,2012-05-18,45.76682,TRUE
2012,National,25,172,REP,Mitt Romney,2012-05-18,46.388536,TRUE
2012,National,24,171,DEM,Barack Obama,2012-05-19,45.792301,TRUE
2012,National,24,171,REP,Mitt Romney,2012-05-19,46.278671,TRUE
2012,National,24,170,DEM,Barack Obama,2012-05-20,46.080179,TRUE
2012,National,24,170,REP,Mitt Romney,2012-05-20,46.257992,TRUE
2012,National,24,169,DEM,Barack Obama,2012-05-21,46.097213000000004,TRUE
2012,National,24,169,REP,Mitt Romney,2012-05-21,46.139045,TRUE
2012,National,24,168,DEM,Barack Obama,2012-05-22,46.088168,TRUE
2012,National,24,168,REP,Mitt Romney,2012-05-22,46.144984,TRUE
2012,National,24,167,DEM,Barack Obama,2012-05-23,46.114068,TRUE
2012,National,24,167,REP,Mitt Romney,2012-05-23,46.050058,TRUE
2012,National,24,166,DEM,Barack Obama,2012-05-24,46.078457,TRUE
2012,National,24,166,REP,Mitt Romney,2012-05-24,46.109728,TRUE
2012,National,24,165,DEM,Barack Obama,2012-05-25,46.065455,TRUE
2012,National,24,165,REP,Mitt Romney,2012-05-25,45.965231,TRUE
2012,National,23,164,DEM,Barack Obama,2012-05-26,46.086912,TRUE
