"","year","state","state_po","county_name","county_fips","candidate","party","candidatevotes","totalvotes","POPESTIMATE2020","turnout"
"224",2020,"ARIZONA","AZ","COCHISE",4003,"JO JORGENSEN","LIBERTARIAN",166,60442,125527,0.481505970826993
"225",2020,"ARIZONA","AZ","COCHISE",4003,"JO JORGENSEN","LIBERTARIAN",56,60442,125527,0.481505970826993
"226",2020,"ARIZONA","AZ","COCHISE",4003,"OTHER","OTHER",0,60442,125527,0.481505970826993
"227",2020,"ARIZONA","AZ","COCHISE",4003,"OTHER","OTHER",0,60442,125527,0.481505970826993
"228",2020,"ARIZONA","AZ","COCHISE",4003,"OTHER","OTHER",0,60442,125527,0.481505970826993
"229",2020,"ARIZONA","AZ","COCHISE",4003,"DONALD J TRUMP","REPUBLICAN",25934,60442,125527,0.481505970826993
"230",2020,"ARIZONA","AZ","COCHISE",4003,"DONALD J TRUMP","REPUBLICAN",7714,60442,125527,0.481505970826993
"231",2020,"ARIZONA","AZ","COCHISE",4003,"DONALD J TRUMP","REPUBLICAN",1909,60442,125527,0.481505970826993
"232",2020,"ARIZONA","AZ","COCONINO",4005,"JOSEPH R BIDEN JR","DEMOCRAT",39430,73272,145192,0.504655903906551
"233",2020,"ARIZONA","AZ","COCONINO",4005,"JOSEPH R BIDEN JR","DEMOCRAT",4963,73272,145192,0.504655903906551
"234",2020,"ARIZONA","AZ","COCONINO",4005,"JOSEPH R BIDEN JR","DEMOCRAT",305,73272,145192,0.504655903906551
"235",2020,"ARIZONA","AZ","COCONINO",4005,"OTHER","GREEN",0,73272,145192,0.504655903906551
"236",2020,"ARIZONA","AZ","COCONINO",4005,"OTHER","GREEN",0,73272,145192,0.504655903906551
"237",2020,"ARIZONA","AZ","COCONINO",4005,"OTHER","GREEN",0,73272,145192,0.504655903906551
"238",2020,"ARIZONA","AZ","COCONINO",4005,"JO JORGENSEN","LIBERTARIAN",1133,73272,145192,0.504655903906551
"239",2020,"ARIZONA","AZ","COCONINO",4005,"JO JORGENSEN","LIBERTARIAN",368,73272,145192,0.504655903906551
"240",2020,"ARIZONA","AZ","COCONINO",4005,"JO JORGENSEN","LIBERTARIAN",21,73272,145192,0.504655903906551
"241",2020,"ARIZONA","AZ","COCONINO",4005,"OTHER","OTHER",0,73272,145192,0.504655903906551
"242",2020,"ARIZONA","AZ","COCONINO",4005,"OTHER","OTHER",0,73272,145192,0.504655903906551
"243",2020,"ARIZONA","AZ","COCONINO",4005,"OTHER","OTHER",0,73272,145192,0.504655903906551
"244",2020,"ARIZONA","AZ","COCONINO",4005,"DONALD J TRUMP","REPUBLICAN",20311,73272,145192,0.504655903906551
"245",2020,"ARIZONA","AZ","COCONINO",4005,"DONALD J TRUMP","REPUBLICAN",6446,73272,145192,0.504655903906551
"246",2020,"ARIZONA","AZ","COCONINO",4005,"DONALD J TRUMP","REPUBLICAN",295,73272,145192,0.504655903906551
"247",2020,"ARIZONA","AZ","GILA",4007,"JOSEPH R BIDEN JR","DEMOCRAT",7481,27662,53351,0.518490749939083
"248",2020,"ARIZONA","AZ","GILA",4007,"JOSEPH R BIDEN JR","DEMOCRAT",1400,27662,53351,0.518490749939083
"249",2020,"ARIZONA","AZ","GILA",4007,"JOSEPH R BIDEN JR","DEMOCRAT",62,27662,53351,0.518490749939083
"250",2020,"ARIZONA","AZ","GILA",4007,"OTHER","GREEN",0,27662,53351,0.518490749939083
"251",2020,"ARIZONA","AZ","GILA",4007,"OTHER","GREEN",0,27662,53351,0.518490749939083
"252",2020,"ARIZONA","AZ","GILA",4007,"OTHER","GREEN",0,27662,53351,0.518490749939083
"253",2020,"ARIZONA","AZ","GILA",4007,"JO JORGENSEN","LIBERTARIAN",279,27662,53351,0.518490749939083
"254",2020,"ARIZONA","AZ","GILA",4007,"JO JORGENSEN","LIBERTARIAN",62,27662,53351,0.518490749939083
"255",2020,"ARIZONA","AZ","GILA",4007,"JO JORGENSEN","LIBERTARIAN",1,27662,53351,0.518490749939083
"256",2020,"ARIZONA","AZ","GILA",4007,"OTHER","OTHER",0,27662,53351,0.518490749939083
"257",2020,"ARIZONA","AZ","GILA",4007,"OTHER","OTHER",0,27662,53351,0.518490749939083
"258",2020,"ARIZONA","AZ","GILA",4007,"OTHER","OTHER",0,27662,53351,0.518490749939083
"259",2020,"ARIZONA","AZ","GILA",4007,"DONALD J TRUMP","REPUBLICAN",15005,27662,53351,0.518490749939083
"260",2020,"ARIZONA","AZ","GILA",4007,"DONALD J TRUMP","REPUBLICAN",3260,27662,53351,0.518490749939083
"261",2020,"ARIZONA","AZ","GILA",4007,"DONALD J TRUMP","REPUBLICAN",112,27662,53351,0.518490749939083
"262",2020,"ARIZONA","AZ","GRAHAM",4009,"JOSEPH R BIDEN JR","DEMOCRAT",2944,14995,38646,0.388009108316514
"263",2020,"ARIZONA","AZ","GRAHAM",4009,"JOSEPH R BIDEN JR","DEMOCRAT",1055,14995,38646,0.388009108316514
"264",2020,"ARIZONA","AZ","GRAHAM",4009,"JOSEPH R BIDEN JR","DEMOCRAT",35,14995,38646,0.388009108316514
"265",2020,"ARIZONA","AZ","GRAHAM",4009,"OTHER","GREEN",0,14995,38646,0.388009108316514
"266",2020,"ARIZONA","AZ","GRAHAM",4009,"OTHER","GREEN",0,14995,38646,0.388009108316514
"267",2020,"ARIZONA","AZ","GRAHAM",4009,"OTHER","GREEN",0,14995,38646,0.388009108316514
"268",2020,"ARIZONA","AZ","GRAHAM",4009,"JO JORGENSEN","LIBERTARIAN",145,14995,38646,0.388009108316514
"269",2020,"ARIZONA","AZ","GRAHAM",4009,"JO JORGENSEN","LIBERTARIAN",63,14995,38646,0.388009108316514
"270",2020,"ARIZONA","AZ","GRAHAM",4009,"JO JORGENSEN","LIBERTARIAN",4,14995,38646,0.388009108316514
"271",2020,"ARIZONA","AZ","GRAHAM",4009,"OTHER","OTHER",0,14995,38646,0.388009108316514
"272",2020,"ARIZONA","AZ","GRAHAM",4009,"OTHER","OTHER",0,14995,38646,0.388009108316514
"273",2020,"ARIZONA","AZ","GRAHAM",4009,"OTHER","OTHER",0,14995,38646,0.388009108316514
"274",2020,"ARIZONA","AZ","GRAHAM",4009,"DONALD J TRUMP","REPUBLICAN",7289,14995,38646,0.388009108316514
"275",2020,"ARIZONA","AZ","GRAHAM",4009,"DONALD J TRUMP","REPUBLICAN",3314,14995,38646,0.388009108316514
"276",2020,"ARIZONA","AZ","GRAHAM",4009,"DONALD J TRUMP","REPUBLICAN",146,14995,38646,0.388009108316514
"277",2020,"ARIZONA","AZ","GREENLEE",4011,"JOSEPH R BIDEN JR","DEMOCRAT",996,3685,9528,0.386754827875735
"278",2020,"ARIZONA","AZ","GREENLEE",4011,"JOSEPH R BIDEN JR","DEMOCRAT",184,3685,9528,0.386754827875735
"279",2020,"ARIZONA","AZ","GREENLEE",4011,"JOSEPH R BIDEN JR","DEMOCRAT",2,3685,9528,0.386754827875735
"280",2020,"ARIZONA","AZ","GREENLEE",4011,"OTHER","GREEN",0,3685,9528,0.386754827875735
"281",2020,"ARIZONA","AZ","GREENLEE",4011,"OTHER","GREEN",0,3685,9528,0.386754827875735
"282",2020,"ARIZONA","AZ","GREENLEE",4011,"OTHER","GREEN",0,3685,9528,0.386754827875735
"283",2020,"ARIZONA","AZ","GREENLEE",4011,"JO JORGENSEN","LIBERTARIAN",51,3685,9528,0.386754827875735
"284",2020,"ARIZONA","AZ","GREENLEE",4011,"JO JORGENSEN","LIBERTARIAN",16,3685,9528,0.386754827875735
"285",2020,"ARIZONA","AZ","GREENLEE",4011,"JO JORGENSEN","LIBERTARIAN",3,3685,9528,0.386754827875735
"286",2020,"ARIZONA","AZ","GREENLEE",4011,"OTHER","OTHER",0,3685,9528,0.386754827875735
"287",2020,"ARIZONA","AZ","GREENLEE",4011,"OTHER","OTHER",0,3685,9528,0.386754827875735
"288",2020,"ARIZONA","AZ","GREENLEE",4011,"OTHER","OTHER",0,3685,9528,0.386754827875735
"289",2020,"ARIZONA","AZ","GREENLEE",4011,"DONALD J TRUMP","REPUBLICAN",1571,3685,9528,0.386754827875735
"290",2020,"ARIZONA","AZ","GREENLEE",4011,"DONALD J TRUMP","REPUBLICAN",840,3685,9528,0.386754827875735
"291",2020,"ARIZONA","AZ","GREENLEE",4011,"DONALD J TRUMP","REPUBLICAN",22,3685,9528,0.386754827875735
"292",2020,"ARIZONA","AZ","LA PAZ",4012,"JOSEPH R BIDEN JR","DEMOCRAT",1508,7458,16569,0.450117689661416
"293",2020,"ARIZONA","AZ","LA PAZ",4012,"JOSEPH R BIDEN JR","DEMOCRAT",542,7458,16569,0.450117689661416
"294",2020,"ARIZONA","AZ","LA PAZ",4012,"JOSEPH R BIDEN JR","DEMOCRAT",186,7458,16569,0.450117689661416
"295",2020,"ARIZONA","AZ","LA PAZ",4012,"OTHER","GREEN",0,7458,16569,0.450117689661416
"296",2020,"ARIZONA","AZ","LA PAZ",4012,"OTHER","GREEN",0,7458,16569,0.450117689661416
"297",2020,"ARIZONA","AZ","LA PAZ",4012,"OTHER","GREEN",0,7458,16569,0.450117689661416
"298",2020,"ARIZONA","AZ","LA PAZ",4012,"JO JORGENSEN","LIBERTARIAN",51,7458,16569,0.450117689661416
"299",2020,"ARIZONA","AZ","LA PAZ",4012,"JO JORGENSEN","LIBERTARIAN",28,7458,16569,0.450117689661416
"300",2020,"ARIZONA","AZ","LA PAZ",4012,"JO JORGENSEN","LIBERTARIAN",14,7458,16569,0.450117689661416
"301",2020,"ARIZONA","AZ","LA PAZ",4012,"OTHER","OTHER",0,7458,16569,0.450117689661416
"302",2020,"ARIZONA","AZ","LA PAZ",4012,"OTHER","OTHER",0,7458,16569,0.450117689661416
"303",2020,"ARIZONA","AZ","LA PAZ",4012,"OTHER","OTHER",0,7458,16569,0.450117689661416
"304",2020,"ARIZONA","AZ","LA PAZ",4012,"DONALD J TRUMP","REPUBLICAN",2936,7458,16569,0.450117689661416
"305",2020,"ARIZONA","AZ","LA PAZ",4012,"DONALD J TRUMP","REPUBLICAN",1606,7458,16569,0.450117689661416
"306",2020,"ARIZONA","AZ","LA PAZ",4012,"DONALD J TRUMP","REPUBLICAN",587,7458,16569,0.450117689661416
"307",2020,"ARIZONA","AZ","MARICOPA",4013,"JOSEPH R BIDEN JR","DEMOCRAT",978457,2068144,4445059,0.465268065058304
"308",2020,"ARIZONA","AZ","MARICOPA",4013,"JOSEPH R BIDEN JR","DEMOCRAT",59513,2068144,4445059,0.465268065058304
"309",2020,"ARIZONA","AZ","MARICOPA",4013,"JOSEPH R BIDEN JR","DEMOCRAT",2804,2068144,4445059,0.465268065058304
"310",2020,"ARIZONA","AZ","MARICOPA",4013,"OTHER","GREEN",0,2068144,4445059,0.465268065058304
"311",2020,"ARIZONA","AZ","MARICOPA",4013,"OTHER","GREEN",0,2068144,4445059,0.465268065058304
"312",2020,"ARIZONA","AZ","MARICOPA",4013,"OTHER","GREEN",0,2068144,4445059,0.465268065058304
"313",2020,"ARIZONA","AZ","MARICOPA",4013,"JO JORGENSEN","LIBERTARIAN",27885,2068144,4445059,0.465268065058304
"314",2020,"ARIZONA","AZ","MARICOPA",4013,"JO JORGENSEN","LIBERTARIAN",3716,2068144,4445059,0.465268065058304
"315",2020,"ARIZONA","AZ","MARICOPA",4013,"JO JORGENSEN","LIBERTARIAN",104,2068144,4445059,0.465268065058304
"316",2020,"ARIZONA","AZ","MARICOPA",4013,"OTHER","OTHER",0,2068144,4445059,0.465268065058304
"317",2020,"ARIZONA","AZ","MARICOPA",4013,"OTHER","OTHER",0,2068144,4445059,0.465268065058304
"318",2020,"ARIZONA","AZ","MARICOPA",4013,"OTHER","OTHER",0,2068144,4445059,0.465268065058304
"319",2020,"ARIZONA","AZ","MARICOPA",4013,"DONALD J TRUMP","REPUBLICAN",889400,2068144,4445059,0.465268065058304
"320",2020,"ARIZONA","AZ","MARICOPA",4013,"DONALD J TRUMP","REPUBLICAN",103086,2068144,4445059,0.465268065058304
"321",2020,"ARIZONA","AZ","MARICOPA",4013,"DONALD J TRUMP","REPUBLICAN",3179,2068144,4445059,0.465268065058304
"322",2020,"ARIZONA","AZ","MOHAVE",4015,"JOSEPH R BIDEN JR","DEMOCRAT",21783,104668,214185,0.488680346429489
"323",2020,"ARIZONA","AZ","MOHAVE",4015,"JOSEPH R BIDEN JR","DEMOCRAT",2943,104668,214185,0.488680346429489
"324",2020,"ARIZONA","AZ","MOHAVE",4015,"JOSEPH R BIDEN JR","DEMOCRAT",105,104668,214185,0.488680346429489
"325",2020,"ARIZONA","AZ","MOHAVE",4015,"OTHER","GREEN",0,104668,214185,0.488680346429489
"326",2020,"ARIZONA","AZ","MOHAVE",4015,"OTHER","GREEN",0,104668,214185,0.488680346429489
"327",2020,"ARIZONA","AZ","MOHAVE",4015,"OTHER","GREEN",0,104668,214185,0.488680346429489
"328",2020,"ARIZONA","AZ","MOHAVE",4015,"JO JORGENSEN","LIBERTARIAN",925,104668,214185,0.488680346429489
"329",2020,"ARIZONA","AZ","MOHAVE",4015,"JO JORGENSEN","LIBERTARIAN",358,104668,214185,0.488680346429489
"330",2020,"ARIZONA","AZ","MOHAVE",4015,"JO JORGENSEN","LIBERTARIAN",19,104668,214185,0.488680346429489
"331",2020,"ARIZONA","AZ","MOHAVE",4015,"OTHER","OTHER",0,104668,214185,0.488680346429489
"332",2020,"ARIZONA","AZ","MOHAVE",4015,"OTHER","OTHER",0,104668,214185,0.488680346429489
"333",2020,"ARIZONA","AZ","MOHAVE",4015,"OTHER","OTHER",0,104668,214185,0.488680346429489
"334",2020,"ARIZONA","AZ","MOHAVE",4015,"DONALD J TRUMP","REPUBLICAN",56914,104668,214185,0.488680346429489
"335",2020,"ARIZONA","AZ","MOHAVE",4015,"DONALD J TRUMP","REPUBLICAN",20938,104668,214185,0.488680346429489
"336",2020,"ARIZONA","AZ","MOHAVE",4015,"DONALD J TRUMP","REPUBLICAN",683,104668,214185,0.488680346429489
"337",2020,"ARIZONA","AZ","NAVAJO",4017,"JOSEPH R BIDEN JR","DEMOCRAT",16867,51767,106763,0.484877719809297
"338",2020,"ARIZONA","AZ","NAVAJO",4017,"JOSEPH R BIDEN JR","DEMOCRAT",6425,51767,106763,0.484877719809297
"339",2020,"ARIZONA","AZ","NAVAJO",4017,"JOSEPH R BIDEN JR","DEMOCRAT",91,51767,106763,0.484877719809297
"340",2020,"ARIZONA","AZ","NAVAJO",4017,"OTHER","GREEN",0,51767,106763,0.484877719809297
"341",2020,"ARIZONA","AZ","NAVAJO",4017,"OTHER","GREEN",0,51767,106763,0.484877719809297
"342",2020,"ARIZONA","AZ","NAVAJO",4017,"OTHER","GREEN",0,51767,106763,0.484877719809297
"343",2020,"ARIZONA","AZ","NAVAJO",4017,"JO JORGENSEN","LIBERTARIAN",509,51767,106763,0.484877719809297
"344",2020,"ARIZONA","AZ","NAVAJO",4017,"JO JORGENSEN","LIBERTARIAN",213,51767,106763,0.484877719809297
"345",2020,"ARIZONA","AZ","NAVAJO",4017,"JO JORGENSEN","LIBERTARIAN",5,51767,106763,0.484877719809297
"346",2020,"ARIZONA","AZ","NAVAJO",4017,"OTHER","OTHER",0,51767,106763,0.484877719809297
"347",2020,"ARIZONA","AZ","NAVAJO",4017,"OTHER","OTHER",0,51767,106763,0.484877719809297
"348",2020,"ARIZONA","AZ","NAVAJO",4017,"OTHER","OTHER",0,51767,106763,0.484877719809297
"349",2020,"ARIZONA","AZ","NAVAJO",4017,"DONALD J TRUMP","REPUBLICAN",18787,51767,106763,0.484877719809297
"350",2020,"ARIZONA","AZ","NAVAJO",4017,"DONALD J TRUMP","REPUBLICAN",8722,51767,106763,0.484877719809297
"351",2020,"ARIZONA","AZ","NAVAJO",4017,"DONALD J TRUMP","REPUBLICAN",148,51767,106763,0.484877719809297
"352",2020,"ARIZONA","AZ","PIMA",4019,"JOSEPH R BIDEN JR","DEMOCRAT",282457,520397,1045175,0.497904178726051
"353",2020,"ARIZONA","AZ","PIMA",4019,"JOSEPH R BIDEN JR","DEMOCRAT",15246,520397,1045175,0.497904178726051
"354",2020,"ARIZONA","AZ","PIMA",4019,"JOSEPH R BIDEN JR","DEMOCRAT",7278,520397,1045175,0.497904178726051
"355",2020,"ARIZONA","AZ","PIMA",4019,"OTHER","GREEN",0,520397,1045175,0.497904178726051
"356",2020,"ARIZONA","AZ","PIMA",4019,"OTHER","GREEN",0,520397,1045175,0.497904178726051
"357",2020,"ARIZONA","AZ","PIMA",4019,"OTHER","GREEN",0,520397,1045175,0.497904178726051
"358",2020,"ARIZONA","AZ","PIMA",4019,"JO JORGENSEN","LIBERTARIAN",6477,520397,1045175,0.497904178726051
"359",2020,"ARIZONA","AZ","PIMA",4019,"JO JORGENSEN","LIBERTARIAN",828,520397,1045175,0.497904178726051
"360",2020,"ARIZONA","AZ","PIMA",4019,"JO JORGENSEN","LIBERTARIAN",353,520397,1045175,0.497904178726051
"361",2020,"ARIZONA","AZ","PIMA",4019,"OTHER","OTHER",0,520397,1045175,0.497904178726051
"362",2020,"ARIZONA","AZ","PIMA",4019,"OTHER","OTHER",0,520397,1045175,0.497904178726051
"363",2020,"ARIZONA","AZ","PIMA",4019,"OTHER","OTHER",0,520397,1045175,0.497904178726051
"364",2020,"ARIZONA","AZ","PIMA",4019,"DONALD J TRUMP","REPUBLICAN",165747,520397,1045175,0.497904178726051
"365",2020,"ARIZONA","AZ","PIMA",4019,"DONALD J TRUMP","REPUBLICAN",33667,520397,1045175,0.497904178726051
"366",2020,"ARIZONA","AZ","PIMA",4019,"DONALD J TRUMP","REPUBLICAN",8344,520397,1045175,0.497904178726051
"367",2020,"ARIZONA","AZ","PINAL",4021,"JOSEPH R BIDEN JR","DEMOCRAT",65042,184974,430187,0.429985099503239
"368",2020,"ARIZONA","AZ","PINAL",4021,"JOSEPH R BIDEN JR","DEMOCRAT",9812,184974,430187,0.429985099503239
"369",2020,"ARIZONA","AZ","PINAL",4021,"JOSEPH R BIDEN JR","DEMOCRAT",252,184974,430187,0.429985099503239
"370",2020,"ARIZONA","AZ","PINAL",4021,"OTHER","GREEN",0,184974,430187,0.429985099503239
"371",2020,"ARIZONA","AZ","PINAL",4021,"OTHER","GREEN",0,184974,430187,0.429985099503239
"372",2020,"ARIZONA","AZ","PINAL",4021,"OTHER","GREEN",0,184974,430187,0.429985099503239
"373",2020,"ARIZONA","AZ","PINAL",4021,"JO JORGENSEN","LIBERTARIAN",2192,184974,430187,0.429985099503239
"374",2020,"ARIZONA","AZ","PINAL",4021,"JO JORGENSEN","LIBERTARIAN",588,184974,430187,0.429985099503239
"375",2020,"ARIZONA","AZ","PINAL",4021,"JO JORGENSEN","LIBERTARIAN",11,184974,430187,0.429985099503239
"376",2020,"ARIZONA","AZ","PINAL",4021,"OTHER","OTHER",0,184974,430187,0.429985099503239
"377",2020,"ARIZONA","AZ","PINAL",4021,"OTHER","OTHER",0,184974,430187,0.429985099503239
"378",2020,"ARIZONA","AZ","PINAL",4021,"OTHER","OTHER",0,184974,430187,0.429985099503239
"379",2020,"ARIZONA","AZ","PINAL",4021,"DONALD J TRUMP","REPUBLICAN",80293,184974,430187,0.429985099503239
"380",2020,"ARIZONA","AZ","PINAL",4021,"DONALD J TRUMP","REPUBLICAN",26277,184974,430187,0.429985099503239
"381",2020,"ARIZONA","AZ","PINAL",4021,"DONALD J TRUMP","REPUBLICAN",507,184974,430187,0.429985099503239
"382",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"JOSEPH R BIDEN JR","DEMOCRAT",10859,19556,47712,0.409875922199866
"383",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"JOSEPH R BIDEN JR","DEMOCRAT",2205,19556,47712,0.409875922199866
"384",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"JOSEPH R BIDEN JR","DEMOCRAT",74,19556,47712,0.409875922199866
"385",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"OTHER","GREEN",0,19556,47712,0.409875922199866
"386",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"OTHER","GREEN",0,19556,47712,0.409875922199866
"387",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"OTHER","GREEN",0,19556,47712,0.409875922199866
"388",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"JO JORGENSEN","LIBERTARIAN",180,19556,47712,0.409875922199866
"389",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"JO JORGENSEN","LIBERTARIAN",43,19556,47712,0.409875922199866
"390",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"JO JORGENSEN","LIBERTARIAN",1,19556,47712,0.409875922199866
"391",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"OTHER","OTHER",0,19556,47712,0.409875922199866
"392",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"OTHER","OTHER",0,19556,47712,0.409875922199866
"393",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"OTHER","OTHER",0,19556,47712,0.409875922199866
"394",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"DONALD J TRUMP","REPUBLICAN",4279,19556,47712,0.409875922199866
"395",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"DONALD J TRUMP","REPUBLICAN",1879,19556,47712,0.409875922199866
"396",2020,"ARIZONA","AZ","SANTA CRUZ",4023,"DONALD J TRUMP","REPUBLICAN",36,19556,47712,0.409875922199866
"397",2020,"ARIZONA","AZ","YAVAPAI",4025,"JOSEPH R BIDEN JR","DEMOCRAT",46865,143221,237217,0.60375521147304
"398",2020,"ARIZONA","AZ","YAVAPAI",4025,"JOSEPH R BIDEN JR","DEMOCRAT",2665,143221,237217,0.60375521147304
"399",2020,"ARIZONA","AZ","YAVAPAI",4025,"JOSEPH R BIDEN JR","DEMOCRAT",72,143221,237217,0.60375521147304
"400",2020,"ARIZONA","AZ","YAVAPAI",4025,"OTHER","GREEN",0,143221,237217,0.60375521147304
"401",2020,"ARIZONA","AZ","YAVAPAI",4025,"OTHER","GREEN",0,143221,237217,0.60375521147304
"402",2020,"ARIZONA","AZ","YAVAPAI",4025,"OTHER","GREEN",0,143221,237217,0.60375521147304
"403",2020,"ARIZONA","AZ","YAVAPAI",4025,"JO JORGENSEN","LIBERTARIAN",1762,143221,237217,0.60375521147304
"404",2020,"ARIZONA","AZ","YAVAPAI",4025,"JO JORGENSEN","LIBERTARIAN",324,143221,237217,0.60375521147304
"405",2020,"ARIZONA","AZ","YAVAPAI",4025,"JO JORGENSEN","LIBERTARIAN",6,143221,237217,0.60375521147304
"406",2020,"ARIZONA","AZ","YAVAPAI",4025,"OTHER","OTHER",0,143221,237217,0.60375521147304
"407",2020,"ARIZONA","AZ","YAVAPAI",4025,"OTHER","OTHER",0,143221,237217,0.60375521147304
"408",2020,"ARIZONA","AZ","YAVAPAI",4025,"OTHER","OTHER",0,143221,237217,0.60375521147304
"409",2020,"ARIZONA","AZ","YAVAPAI",4025,"DONALD J TRUMP","REPUBLICAN",76416,143221,237217,0.60375521147304
"410",2020,"ARIZONA","AZ","YAVAPAI",4025,"DONALD J TRUMP","REPUBLICAN",14845,143221,237217,0.60375521147304
"411",2020,"ARIZONA","AZ","YAVAPAI",4025,"DONALD J TRUMP","REPUBLICAN",266,143221,237217,0.60375521147304
"412",2020,"ARIZONA","AZ","YUMA",4027,"JOSEPH R BIDEN JR","DEMOCRAT",28134,69881,205659,0.339790624285832
"413",2020,"ARIZONA","AZ","YUMA",4027,"JOSEPH R BIDEN JR","DEMOCRAT",3570,69881,205659,0.339790624285832
"414",2020,"ARIZONA","AZ","YUMA",4027,"JOSEPH R BIDEN JR","DEMOCRAT",506,69881,205659,0.339790624285832
"415",2020,"ARIZONA","AZ","YUMA",4027,"OTHER","GREEN",0,69881,205659,0.339790624285832
"416",2020,"ARIZONA","AZ","YUMA",4027,"OTHER","GREEN",0,69881,205659,0.339790624285832
"417",2020,"ARIZONA","AZ","YUMA",4027,"OTHER","GREEN",0,69881,205659,0.339790624285832
"418",2020,"ARIZONA","AZ","YUMA",4027,"JO JORGENSEN","LIBERTARIAN",915,69881,205659,0.339790624285832
"419",2020,"ARIZONA","AZ","YUMA",4027,"JO JORGENSEN","LIBERTARIAN",189,69881,205659,0.339790624285832
"420",2020,"ARIZONA","AZ","YUMA",4027,"JO JORGENSEN","LIBERTARIAN",33,69881,205659,0.339790624285832
"421",2020,"ARIZONA","AZ","YUMA",4027,"OTHER","OTHER",0,69881,205659,0.339790624285832
"422",2020,"ARIZONA","AZ","YUMA",4027,"OTHER","OTHER",0,69881,205659,0.339790624285832
"423",2020,"ARIZONA","AZ","YUMA",4027,"OTHER","OTHER",0,69881,205659,0.339790624285832
"424",2020,"ARIZONA","AZ","YUMA",4027,"DONALD J TRUMP","REPUBLICAN",30226,69881,205659,0.339790624285832
"425",2020,"ARIZONA","AZ","YUMA",4027,"DONALD J TRUMP","REPUBLICAN",5651,69881,205659,0.339790624285832
"426",2020,"ARIZONA","AZ","YUMA",4027,"DONALD J TRUMP","REPUBLICAN",657,69881,205659,0.339790624285832
"427",2020,"ARKANSAS","AR","ARKANSAS",5001,"JOSEPH R BIDEN JR","DEMOCRAT",172,6292,17107,0.367802653884375
"428",2020,"ARKANSAS","AR","ARKANSAS",5001,"JOSEPH R BIDEN JR","DEMOCRAT",1419,6292,17107,0.367802653884375
"429",2020,"ARKANSAS","AR","ARKANSAS",5001,"JOSEPH R BIDEN JR","DEMOCRAT",224,6292,17107,0.367802653884375
"430",2020,"ARKANSAS","AR","ARKANSAS",5001,"JOSEPH R BIDEN JR","DEMOCRAT",3,6292,17107,0.367802653884375
"431",2020,"ARKANSAS","AR","ARKANSAS",5001,"OTHER","GREEN",0,6292,17107,0.367802653884375
"432",2020,"ARKANSAS","AR","ARKANSAS",5001,"OTHER","GREEN",11,6292,17107,0.367802653884375
"433",2020,"ARKANSAS","AR","ARKANSAS",5001,"OTHER","GREEN",5,6292,17107,0.367802653884375
"434",2020,"ARKANSAS","AR","ARKANSAS",5001,"OTHER","GREEN",0,6292,17107,0.367802653884375
"435",2020,"ARKANSAS","AR","ARKANSAS",5001,"JO JORGENSEN","LIBERTARIAN",1,6292,17107,0.367802653884375
"436",2020,"ARKANSAS","AR","ARKANSAS",5001,"JO JORGENSEN","LIBERTARIAN",37,6292,17107,0.367802653884375
"437",2020,"ARKANSAS","AR","ARKANSAS",5001,"JO JORGENSEN","LIBERTARIAN",8,6292,17107,0.367802653884375
"438",2020,"ARKANSAS","AR","ARKANSAS",5001,"JO JORGENSEN","LIBERTARIAN",0,6292,17107,0.367802653884375
"439",2020,"ARKANSAS","AR","ARKANSAS",5001,"OTHER","OTHER",0,6292,17107,0.367802653884375
"440",2020,"ARKANSAS","AR","ARKANSAS",5001,"OTHER","OTHER",88,6292,17107,0.367802653884375
"441",2020,"ARKANSAS","AR","ARKANSAS",5001,"OTHER","OTHER",20,6292,17107,0.367802653884375
"442",2020,"ARKANSAS","AR","ARKANSAS",5001,"OTHER","OTHER",0,6292,17107,0.367802653884375
"443",2020,"ARKANSAS","AR","ARKANSAS",5001,"DONALD J TRUMP","REPUBLICAN",145,6292,17107,0.367802653884375
"444",2020,"ARKANSAS","AR","ARKANSAS",5001,"DONALD J TRUMP","REPUBLICAN",3658,6292,17107,0.367802653884375
"445",2020,"ARKANSAS","AR","ARKANSAS",5001,"DONALD J TRUMP","REPUBLICAN",500,6292,17107,0.367802653884375
"446",2020,"ARKANSAS","AR","ARKANSAS",5001,"DONALD J TRUMP","REPUBLICAN",1,6292,17107,0.367802653884375
"447",2020,"ARKANSAS","AR","ASHLEY",5003,"JOSEPH R BIDEN JR","DEMOCRAT",347,7926,18957,0.41810413040038
"448",2020,"ARKANSAS","AR","ASHLEY",5003,"JOSEPH R BIDEN JR","DEMOCRAT",1309,7926,18957,0.41810413040038
